32
10110000100011100101100100100000
MMSE:10110000100011100101100100100000
0 0.06267414655550622
6 13 -0.4885131785352388
6 14 -0.9770263570704776
6 15 -1.9540527141409552
6 16 -0.1798892340010214
6 17 -0.3597784680020428
6 18 -0.7195569360040855
6 19 -1.439113872008171
6 20 0.10724935133986295
6 21 0.2144987026797259
6 22 0.4289974053594518
6 23 0.8579948107189036
6 24 0.023561301198114323
6 25 0.04712260239622865
6 26 0.0942452047924573
6 27 0.1884904095849146
6 28 -0.4855482128248003
6 29 -0.9710964256496006
6 30 -1.9421928512992013
6 31 -3.8843857025984025
7 11.963053180637434
7 8 0.5472299673805721
7 9 1.0944599347611441
7 10 2.1889198695222882
7 11 4.3778397390445765
7 12 -0.4885131785352388
7 13 -0.9770263570704776
7 14 -1.9540527141409552
7 15 -3.9081054282819103
7 16 -0.3597784680020428
7 17 -0.7195569360040855
7 18 -1.439113872008171
7 19 -2.878227744016342
7 20 0.2144987026797259
7 21 0.4289974053594518
7 22 0.8579948107189036
7 23 1.7159896214378072
7 24 0.04712260239622865
7 25 0.0942452047924573
7 26 0.1884904095849146
7 27 0.3769808191698292
7 28 -0.9710964256496006
7 29 -1.9421928512992013
7 30 -3.8843857025984025
7 31 -7.768771405196805
8 -1.9726327192532696
8 9 0.3523553645897206
8 10 0.7047107291794412
8 11 1.4094214583588824
8 12 0.0
8 13 0.0
8 14 0.0
8 15 0.0
8 16 0.008156611660745439
8 17 0.016313223321490877
8 18 0.032626446642981755
8 19 0.06525289328596351
8 20 0.04713830977439806
8 21 0.09427661954879613
8 22 0.18855323909759225
8 23 0.3771064781951845
8 24 0.1213787226660051
8 25 0.2427574453320102
8 26 0.4855148906640204
8 27 0.9710297813280409
8 28 -0.04579434272358348
8 29 -0.09158868544716696
8 30 -0.18317737089433392
8 31 -0.36635474178866784
9 -3.7690877562116785
9 10 1.4094214583588824
9 11 2.818842916717765
9 12 0.0
9 13 0.0
9 14 0.0
9 15 0.0
9 16 0.016313223321490877
9 17 0.032626446642981755
9 18 0.06525289328596351
9 19 0.13050578657192702
9 20 0.09427661954879613
9 21 0.18855323909759225
9 22 0.3771064781951845
9 23 0.754212956390369
9 24 0.2427574453320102
9 25 0.4855148906640204
9 26 0.9710297813280409
9 27 1.9420595626560817
9 28 -0.09158868544716696
9 29 -0.18317737089433392
9 30 -0.36635474178866784
9 31 -0.7327094835773357
10 -6.833464783243916
10 11 5.63768583343553
10 12 0.0
10 13 0.0
10 14 0.0
10 15 0.0
10 16 0.032626446642981755
10 17 0.06525289328596351
10 18 0.13050578657192702
10 19 0.26101157314385404
10 20 0.18855323909759225
10 21 0.3771064781951845
10 22 0.754212956390369
10 23 1.508425912780738
10 24 0.4855148906640204
10 25 0.9710297813280409
10 26 1.9420595626560817
10 27 3.8841191253121634
10 28 -0.18317737089433392
10 29 -0.36635474178866784
10 30 -0.7327094835773357
10 31 -1.4654189671546713
11 -10.848086649770067
11 12 0.0
11 13 0.0
11 14 0.0
11 15 0.0
11 16 0.06525289328596351
11 17 0.13050578657192702
11 18 0.26101157314385404
11 19 0.5220231462877081
11 20 0.3771064781951845
11 21 0.754212956390369
11 22 1.508425912780738
11 23 3.016851825561476
11 24 0.9710297813280409
11 25 1.9420595626560817
11 26 3.8841191253121634
11 27 7.768238250624327
11 28 -0.36635474178866784
11 29 -0.7327094835773357
11 30 -1.4654189671546713
11 31 -2.9308379343093427
12 -0.6611333725532692
12 13 0.3523553645897206
12 14 0.7047107291794412
12 15 1.4094214583588824
12 16 -0.04713830977439806
12 17 -0.09427661954879613
12 18 -0.18855323909759225
12 19 -0.3771064781951845
12 20 0.008156611660745439
12 21 0.016313223321490877
12 22 0.032626446642981755
12 23 0.06525289328596351
12 24 0.045794342723583494
12 25 0.09158868544716699
12 26 0.18317737089433397
12 27 0.36635474178866795
12 28 0.1213787226660051
12 29 0.2427574453320102
12 30 0.4855148906640204
12 31 0.9710297813280409
13 -1.1460890628116782
13 14 1.4094214583588824
13 15 2.818842916717765
13 16 -0.09427661954879613
13 17 -0.18855323909759225
13 18 -0.3771064781951845
13 19 -0.754212956390369
13 20 0.016313223321490877
13 21 0.032626446642981755
13 22 0.06525289328596351
13 23 0.13050578657192702
13 24 0.09158868544716699
13 25 0.18317737089433397
13 26 0.36635474178866795
13 27 0.7327094835773359
13 28 0.2427574453320102
13 29 0.4855148906640204
13 30 0.9710297813280409
13 31 1.9420595626560817
14 -1.587467396443915
14 15 5.63768583343553
14 16 -0.18855323909759225
14 17 -0.3771064781951845
14 18 -0.754212956390369
14 19 -1.508425912780738
14 20 0.032626446642981755
14 21 0.06525289328596351
14 22 0.13050578657192702
14 23 0.26101157314385404
14 24 0.18317737089433397
14 25 0.36635474178866795
14 26 0.7327094835773359
14 27 1.4654189671546718
14 28 0.4855148906640204
14 29 0.9710297813280409
14 30 1.9420595626560817
14 31 3.8841191253121634
15 -0.35609187617006466
15 16 -0.3771064781951845
15 17 -0.754212956390369
15 18 -1.508425912780738
15 19 -3.016851825561476
15 20 0.06525289328596351
15 21 0.13050578657192702
15 22 0.26101157314385404
15 23 0.5220231462877081
15 24 0.36635474178866795
15 25 0.7327094835773359
15 26 1.4654189671546718
15 27 2.9308379343093436
15 28 0.9710297813280409
15 29 1.9420595626560817
15 30 3.8841191253121634
15 31 7.768238250624327
16 -1.1189175656155315
16 17 0.13060407725111695
16 18 0.2612081545022339
16 19 0.5224163090044678
16 20 0.0
16 21 0.0
16 22 0.0
16 23 0.0
16 24 -0.012784369069354182
16 25 -0.025568738138708365
16 26 -0.05113747627741673
16 27 -0.10227495255483346
16 28 0.01945435823994288
16 29 0.03890871647988576
16 30 0.07781743295977152
16 31 0.15563486591954304
17 -2.172533092605504
17 18 0.5224163090044678
17 19 1.0448326180089356
17 20 0.0
17 21 0.0
17 22 0.0
17 23 0.0
17 24 -0.025568738138708365
17 25 -0.05113747627741673
17 26 -0.10227495255483346
17 27 -0.20454990510966692
17 28 0.03890871647988576
17 29 0.07781743295977152
17 30 0.15563486591954304
17 31 0.3112697318390861
18 -4.083858030708774
18 19 2.089665236017871
18 20 0.0
18 21 0.0
18 22 0.0
18 23 0.0
18 24 -0.05113747627741673
18 25 -0.10227495255483346
18 26 -0.20454990510966692
18 27 -0.40909981021933384
18 28 0.07781743295977152
18 29 0.15563486591954304
18 30 0.3112697318390861
18 31 0.6225394636781721
19 -7.122883443408614
19 20 0.0
19 21 0.0
19 22 0.0
19 23 0.0
19 24 -0.10227495255483346
19 25 -0.20454990510966692
19 26 -0.40909981021933384
19 27 -0.8181996204386677
19 28 0.15563486591954304
19 29 0.3112697318390861
19 30 0.6225394636781721
19 31 1.2450789273563443
20 -0.970857810059773
20 21 0.13060407725111697
20 22 0.26120815450223395
20 23 0.5224163090044679
20 24 -0.01945435823994288
20 25 -0.03890871647988576
20 26 -0.07781743295977152
20 27 -0.15563486591954304
20 28 -0.012784369069354186
20 29 -0.025568738138708372
20 30 -0.051137476277416744
20 31 -0.10227495255483349
21 -1.8764135814939875
21 22 0.5224163090044679
21 23 1.0448326180089358
21 24 -0.03890871647988576
21 25 -0.07781743295977152
21 26 -0.15563486591954304
21 27 -0.3112697318390861
21 28 -0.025568738138708372
21 29 -0.051137476277416744
21 30 -0.10227495255483349
21 31 -0.20454990510966697
22 -3.491619008485741
22 23 2.0896652360178716
22 24 -0.07781743295977152
22 25 -0.15563486591954304
22 26 -0.3112697318390861
22 27 -0.6225394636781721
22 28 -0.051137476277416744
22 29 -0.10227495255483349
22 30 -0.20454990510966697
22 31 -0.40909981021933395
23 -5.938405398962547
23 24 -0.15563486591954304
23 25 -0.3112697318390861
23 26 -0.6225394636781721
23 27 -1.2450789273563443
23 28 -0.10227495255483349
23 29 -0.20454990510966697
23 30 -0.40909981021933395
23 31 -0.8181996204386679
24 -0.910537344902815
24 25 0.32832318411205746
24 26 0.6566463682241149
24 27 1.3132927364482299
24 28 0.0
24 29 0.0
24 30 0.0
24 31 0.0
25 -1.6569130977496014
25 26 1.3132927364482299
25 27 2.6265854728964597
25 28 0.0
25 29 0.0
25 30 0.0
25 31 0.0
26 -2.6571798272750877
26 27 5.253170945792919
26 28 0.0
26 29 0.0
26 30 0.0
26 31 0.0
27 -2.6877741816537144
27 28 0.0
27 29 0.0
27 30 0.0
27 31 0.0
28 -1.3055770863411595
28 29 0.32832318411205746
28 30 0.6566463682241149
28 31 1.3132927364482299
29 -2.44699258062629
29 30 1.3132927364482299
29 31 2.6265854728964597
30 -4.237338793028465
30 31 5.253170945792919
31 -5.84809211316047
