32
11001110110001010011010011111101
MMSE:01001110110001010010010011011101
0 0.45744926099632377
3 14 -1.1692749704896155
3 15 -2.338549940979231
3 16 0.21548499809903948
3 17 0.43096999619807896
3 18 0.8619399923961579
3 19 1.7238799847923159
3 20 -0.41284542992521467
3 21 -0.8256908598504293
3 22 -1.6513817197008587
3 23 -3.3027634394017173
3 24 -0.5571401979129023
3 25 -1.1142803958258045
3 26 -2.228560791651609
3 27 -4.457121583303218
3 28 -0.42526936583833924
3 29 -0.8505387316766785
3 30 -1.701077463353357
3 31 -3.402154926706714
4 -1.9304336816434595
4 5 0.17280551441782116
4 6 0.3456110288356423
4 7 0.6912220576712846
4 8 0.036539842827800484
4 9 0.07307968565560097
4 10 0.14615937131120194
4 11 0.29231874262240387
4 12 0.046237078513516924
4 13 0.09247415702703385
4 14 0.1849483140540677
4 15 0.3698966281081354
4 16 0.05160567874065184
4 17 0.10321135748130368
4 18 0.20642271496260736
4 19 0.4128454299252147
4 20 0.026935624762379935
4 21 0.05387124952475987
4 22 0.10774249904951974
4 23 0.21548499809903948
4 24 0.0531586707297924
4 25 0.1063173414595848
4 26 0.2126346829191696
4 27 0.4252693658383392
4 28 -0.0696425247391128
4 29 -0.1392850494782256
4 30 -0.2785700989564512
4 31 -0.5571401979129024
5 -3.7744646060780087
5 6 0.6912220576712846
5 7 1.3824441153425693
5 8 0.07307968565560097
5 9 0.14615937131120194
5 10 0.29231874262240387
5 11 0.5846374852448077
5 12 0.09247415702703385
5 13 0.1849483140540677
5 14 0.3698966281081354
5 15 0.7397932562162708
5 16 0.10321135748130368
5 17 0.20642271496260736
5 18 0.4128454299252147
5 19 0.8256908598504294
5 20 0.05387124952475987
5 21 0.10774249904951974
5 22 0.21548499809903948
5 23 0.43096999619807896
5 24 0.1063173414595848
5 25 0.2126346829191696
5 26 0.4252693658383392
5 27 0.8505387316766784
5 28 -0.1392850494782256
5 29 -0.2785700989564512
5 30 -0.5571401979129024
5 31 -1.1142803958258047
6 -7.203318183320375
6 7 2.7648882306851386
6 8 0.14615937131120194
6 9 0.29231874262240387
6 10 0.5846374852448077
6 11 1.1692749704896155
6 12 0.1849483140540677
6 13 0.3698966281081354
6 14 0.7397932562162708
6 15 1.4795865124325416
6 16 0.20642271496260736
6 17 0.4128454299252147
6 18 0.8256908598504294
6 19 1.651381719700859
6 20 0.10774249904951974
6 21 0.21548499809903948
6 22 0.43096999619807896
6 23 0.8619399923961579
6 24 0.2126346829191696
6 25 0.4252693658383392
6 26 0.8505387316766784
6 27 1.7010774633533567
6 28 -0.2785700989564512
6 29 -0.5571401979129024
6 30 -1.1142803958258047
6 31 -2.2285607916516095
7 -13.02419225129818
7 8 0.29231874262240387
7 9 0.5846374852448077
7 10 1.1692749704896155
7 11 2.338549940979231
7 12 0.3698966281081354
7 13 0.7397932562162708
7 14 1.4795865124325416
7 15 2.959173024865083
7 16 0.4128454299252147
7 17 0.8256908598504294
7 18 1.651381719700859
7 19 3.302763439401718
7 20 0.21548499809903948
7 21 0.43096999619807896
7 22 0.8619399923961579
7 23 1.7238799847923159
7 24 0.4252693658383392
7 25 0.8505387316766784
7 26 1.7010774633533567
7 27 3.4021549267067135
7 28 -0.5571401979129024
7 29 -1.1142803958258047
7 30 -2.2285607916516095
7 31 -4.457121583303219
8 -1.848911705382069
8 9 0.4379878566827631
8 10 0.8759757133655262
8 11 1.7519514267310523
8 12 0.0
8 13 0.0
8 14 0.0
8 15 0.0
8 16 0.06775549310426615
8 17 0.1355109862085323
8 18 0.2710219724170646
8 19 0.5420439448341292
8 20 0.025247286065278277
8 21 0.05049457213055655
8 22 0.1009891442611131
8 23 0.2019782885222262
8 24 -0.09946239479703371
8 25 -0.19892478959406742
8 26 -0.39784957918813485
8 27 -0.7956991583762697
8 28 -0.0012138854648366185
8 29 -0.002427770929673237
8 30 -0.004855541859346474
8 31 -0.009711083718692948
9 -3.4788294824227566
9 10 1.7519514267310523
9 11 3.5039028534621046
9 12 0.0
9 13 0.0
9 14 0.0
9 15 0.0
9 16 0.1355109862085323
9 17 0.2710219724170646
9 18 0.5420439448341292
9 19 1.0840878896682584
9 20 0.05049457213055655
9 21 0.1009891442611131
9 22 0.2019782885222262
9 23 0.4039565770444524
9 24 -0.19892478959406742
9 25 -0.39784957918813485
9 26 -0.7956991583762697
9 27 -1.5913983167525394
9 28 -0.002427770929673237
9 29 -0.004855541859346474
9 30 -0.009711083718692948
9 31 -0.019422167437385895
10 -6.081683251479987
10 11 7.007805706924209
10 12 0.0
10 13 0.0
10 14 0.0
10 15 0.0
10 16 0.2710219724170646
10 17 0.5420439448341292
10 18 1.0840878896682584
10 19 2.168175779336517
10 20 0.1009891442611131
10 21 0.2019782885222262
10 22 0.4039565770444524
10 23 0.8079131540889049
10 24 -0.39784957918813485
10 25 -0.7956991583762697
10 26 -1.5913983167525394
10 27 -3.182796633505079
10 28 -0.004855541859346474
10 29 -0.009711083718692948
10 30 -0.019422167437385895
10 31 -0.03884433487477179
11 -8.65946364949787
11 12 0.0
11 13 0.0
11 14 0.0
11 15 0.0
11 16 0.5420439448341292
11 17 1.0840878896682584
11 18 2.168175779336517
11 19 4.336351558673034
11 20 0.2019782885222262
11 21 0.4039565770444524
11 22 0.8079131540889049
11 23 1.6158263081778097
11 24 -0.7956991583762697
11 25 -1.5913983167525394
11 26 -3.182796633505079
11 27 -6.365593267010158
11 28 -0.009711083718692948
11 29 -0.019422167437385895
11 30 -0.03884433487477179
11 31 -0.07768866974954358
12 -1.5525874463004778
12 13 0.43798785668276313
12 14 0.8759757133655263
12 15 1.7519514267310525
12 16 -0.025247286065278277
12 17 -0.05049457213055655
12 18 -0.1009891442611131
12 19 -0.2019782885222262
12 20 0.06775549310426614
12 21 0.13551098620853227
12 22 0.27102197241706455
12 23 0.5420439448341291
12 24 0.0012138854648366098
12 25 0.0024277709296732196
12 26 0.004855541859346439
12 27 0.009711083718692878
12 28 -0.09946239479703371
12 29 -0.19892478959406742
12 30 -0.39784957918813485
12 31 -0.7956991583762697
13 -2.8861809642595744
13 14 1.7519514267310525
13 15 3.503902853462105
13 16 -0.05049457213055655
13 17 -0.1009891442611131
13 18 -0.2019782885222262
13 19 -0.4039565770444524
13 20 0.13551098620853227
13 21 0.27102197241706455
13 22 0.5420439448341291
13 23 1.0840878896682582
13 24 0.0024277709296732196
13 25 0.004855541859346439
13 26 0.009711083718692878
13 27 0.019422167437385757
13 28 -0.19892478959406742
13 29 -0.39784957918813485
13 30 -0.7956991583762697
13 31 -1.5913983167525394
14 -4.896386215153623
14 15 7.00780570692421
14 16 -0.1009891442611131
14 17 -0.2019782885222262
14 18 -0.4039565770444524
14 19 -0.8079131540889049
14 20 0.27102197241706455
14 21 0.5420439448341291
14 22 1.0840878896682582
14 23 2.1681757793365164
14 24 0.004855541859346439
14 25 0.009711083718692878
14 26 0.019422167437385757
14 27 0.03884433487477151
14 28 -0.39784957918813485
14 29 -0.7956991583762697
14 30 -1.5913983167525394
14 31 -3.182796633505079
15 -6.288869576845141
15 16 -0.2019782885222262
15 17 -0.4039565770444524
15 18 -0.8079131540889049
15 19 -1.6158263081778097
15 20 0.5420439448341291
15 21 1.0840878896682582
15 22 2.1681757793365164
15 23 4.336351558673033
15 24 0.009711083718692878
15 25 0.019422167437385757
15 26 0.03884433487477151
15 27 0.07768866974954303
15 28 -0.7956991583762697
15 29 -1.5913983167525394
15 30 -3.182796633505079
15 31 -6.365593267010158
16 -1.6271687645902322
16 17 0.173316492228832
16 18 0.346632984457664
16 19 0.693265968915328
16 20 0.0
16 21 0.0
16 22 0.0
16 23 0.0
16 24 0.03939739575597013
16 25 0.07879479151194026
16 26 0.15758958302388051
16 27 0.31517916604776103
16 28 -0.031213527887585333
16 29 -0.062427055775170666
16 30 -0.12485411155034133
16 31 -0.24970822310068266
17 -3.167679283066048
17 18 0.693265968915328
17 19 1.386531937830656
17 20 0.0
17 21 0.0
17 22 0.0
17 23 0.0
17 24 0.07879479151194026
17 25 0.15758958302388051
17 26 0.31517916604776103
17 27 0.6303583320955221
17 28 -0.062427055775170666
17 29 -0.12485411155034133
17 30 -0.24970822310068266
17 31 -0.4994164462013653
18 -5.988725581674433
18 19 2.773063875661312
18 20 0.0
18 21 0.0
18 22 0.0
18 23 0.0
18 24 0.15758958302388051
18 25 0.31517916604776103
18 26 0.6303583320955221
18 27 1.2607166641910441
18 28 -0.12485411155034133
18 29 -0.24970822310068266
18 30 -0.4994164462013653
18 31 -0.9988328924027307
19 -10.590919225518208
19 20 0.0
19 21 0.0
19 22 0.0
19 23 0.0
19 24 0.31517916604776103
19 25 0.6303583320955221
19 26 1.2607166641910441
19 27 2.5214333283820882
19 28 -0.24970822310068266
19 29 -0.4994164462013653
19 30 -0.9988328924027307
19 31 -1.9976657848054613
20 -1.8095110537669834
20 21 0.173316492228832
20 22 0.346632984457664
20 23 0.693265968915328
20 24 0.031213527887585336
20 25 0.06242705577517067
20 26 0.12485411155034135
20 27 0.2497082231006827
20 28 0.03939739575597013
20 29 0.07879479151194026
20 30 0.15758958302388051
20 31 0.31517916604776103
21 -3.5323638614195505
21 22 0.693265968915328
21 23 1.386531937830656
21 24 0.06242705577517067
21 25 0.12485411155034135
21 26 0.2497082231006827
21 27 0.4994164462013654
21 28 0.07879479151194026
21 29 0.15758958302388051
21 30 0.31517916604776103
21 31 0.6303583320955221
22 -6.718094738381438
22 23 2.773063875661312
22 24 0.12485411155034135
22 25 0.2497082231006827
22 26 0.4994164462013654
22 27 0.9988328924027308
22 28 0.15758958302388051
22 29 0.31517916604776103
22 30 0.6303583320955221
22 31 1.2607166641910441
23 -12.049657538932218
23 24 0.2497082231006827
23 25 0.4994164462013654
23 26 0.9988328924027308
23 27 1.9976657848054615
23 28 0.31517916604776103
23 29 0.6303583320955221
23 30 1.2607166641910441
23 31 2.5214333283820882
24 -1.2520627462728138
24 25 0.3666526332210704
24 26 0.7333052664421408
24 27 1.4666105328842816
24 28 0.0
24 29 0.0
24 30 0.0
24 31 0.0
25 -2.3207991759350923
25 26 1.4666105328842816
25 27 2.933221065768563
25 28 0.0
25 29 0.0
25 30 0.0
25 31 0.0
26 -3.9082930854280438
26 27 5.866442131537126
26 28 0.0
26 29 0.0
26 30 0.0
26 31 0.0
27 -4.883365105087525
27 28 0.0
27 29 0.0
27 30 0.0
27 31 0.0
28 0.629217480478156
28 29 0.36665263322107045
28 30 0.7333052664421409
28 31 1.4666105328842818
29 1.4417612775668471
29 30 1.4666105328842818
29 31 2.9332210657685636
30 3.6168278215758356
30 31 5.866442131537127
31 10.166876708920235
