32
11100000011111111111011001101110
MMSE:11100000011111111111011001101110
0 0.23360520490295061
8 29 -0.004607299037574744
8 30 -0.009214598075149488
8 31 -0.018429196150298977
9 -1.8538418754487855
9 10 0.7194270832992091
9 11 1.4388541665984182
9 12 0.0
9 13 0.0
9 14 0.0
9 15 0.0
9 16 0.005498481844883288
9 17 0.010996963689766576
9 18 0.02199392737953315
9 19 0.0439878547590663
9 20 0.017860574476857564
9 21 0.03572114895371513
9 22 0.07144229790743026
9 23 0.14288459581486052
9 24 0.021382906122833327
9 25 0.042765812245666654
9 26 0.08553162449133331
9 27 0.17106324898266662
9 28 -0.004607299037574744
9 29 -0.009214598075149488
9 30 -0.018429196150298977
9 31 -0.03685839230059795
10 -3.3479702092479666
10 11 2.8777083331968365
10 12 0.0
10 13 0.0
10 14 0.0
10 15 0.0
10 16 0.010996963689766576
10 17 0.02199392737953315
10 18 0.0439878547590663
10 19 0.0879757095181326
10 20 0.03572114895371513
10 21 0.07144229790743026
10 22 0.14288459581486052
10 23 0.28576919162972103
10 24 0.042765812245666654
10 25 0.08553162449133331
10 26 0.17106324898266662
10 27 0.34212649796533323
10 28 -0.009214598075149488
10 29 -0.018429196150298977
10 30 -0.03685839230059795
10 31 -0.0737167846011959
11 -5.257086251897515
11 12 0.0
11 13 0.0
11 14 0.0
11 15 0.0
11 16 0.02199392737953315
11 17 0.0439878547590663
11 18 0.0879757095181326
11 19 0.1759514190362652
11 20 0.07144229790743026
11 21 0.14288459581486052
11 22 0.28576919162972103
11 23 0.5715383832594421
11 24 0.08553162449133331
11 25 0.17106324898266662
11 26 0.34212649796533323
11 27 0.6842529959306665
11 28 -0.018429196150298977
11 29 -0.03685839230059795
11 30 -0.0737167846011959
11 31 -0.1474335692023918
12 -1.0787591746554686
12 13 0.17985677082480228
12 14 0.35971354164960456
12 15 0.7194270832992091
12 16 -0.008930287238428775
12 17 -0.01786057447685755
12 18 -0.0357211489537151
12 19 -0.0714422979074302
12 20 0.002749240922441644
12 21 0.005498481844883288
12 22 0.010996963689766576
12 23 0.02199392737953315
12 24 0.002303649518787372
12 25 0.004607299037574744
12 26 0.009214598075149488
12 27 0.018429196150298977
12 28 0.010691453061416665
12 29 0.02138290612283333
12 30 0.04276581224566666
12 31 0.08553162449133332
13 -2.067589963898536
13 14 0.7194270832992091
13 15 1.4388541665984182
13 16 -0.01786057447685755
13 17 -0.0357211489537151
13 18 -0.0714422979074302
13 19 -0.1428845958148604
13 20 0.005498481844883288
13 21 0.010996963689766576
13 22 0.02199392737953315
13 23 0.0439878547590663
13 24 0.004607299037574744
13 25 0.009214598075149488
13 26 0.018429196150298977
13 27 0.03685839230059795
13 28 0.02138290612283333
13 29 0.04276581224566666
13 30 0.08553162449133332
13 31 0.17106324898266664
14 -3.775466386147467
14 15 2.8777083331968365
14 16 -0.0357211489537151
14 17 -0.0714422979074302
14 18 -0.1428845958148604
14 19 -0.2857691916297208
14 20 0.010996963689766576
14 21 0.02199392737953315
14 22 0.0439878547590663
14 23 0.0879757095181326
14 24 0.009214598075149488
14 25 0.018429196150298977
14 26 0.03685839230059795
14 27 0.0737167846011959
14 28 0.04276581224566666
14 29 0.08553162449133332
14 30 0.17106324898266664
14 31 0.3421264979653333
15 -6.1120786056965155
15 16 -0.0714422979074302
15 17 -0.1428845958148604
15 18 -0.2857691916297208
15 19 -0.5715383832594416
15 20 0.02199392737953315
15 21 0.0439878547590663
15 22 0.0879757095181326
15 23 0.1759514190362652
15 24 0.018429196150298977
15 25 0.03685839230059795
15 26 0.0737167846011959
15 27 0.1474335692023918
15 28 0.08553162449133332
15 29 0.17106324898266664
15 30 0.3421264979653333
15 31 0.6842529959306666
16 -1.174344005922575
16 17 0.2934289927279439
16 18 0.5868579854558879
16 19 1.1737159709117757
16 20 0.0
16 21 0.0
16 22 0.0
16 23 0.0
16 24 0.07718950155612307
16 25 0.15437900311224614
16 26 0.3087580062244923
16 27 0.6175160124489846
16 28 -0.04327879689926962
16 29 -0.08655759379853924
16 30 -0.17311518759707847
16 31 -0.34623037519415695
17 -2.201973515481178
17 18 1.1737159709117757
17 19 2.3474319418235514
17 20 0.0
17 21 0.0
17 22 0.0
17 23 0.0
17 24 0.15437900311224614
17 25 0.3087580062244923
17 26 0.6175160124489846
17 27 1.2350320248979691
17 28 -0.08655759379853924
17 29 -0.17311518759707847
17 30 -0.34623037519415695
17 31 -0.6924607503883139
18 -3.817089045506468
18 19 4.694863883647103
18 20 0.0
18 21 0.0
18 22 0.0
18 23 0.0
18 24 0.3087580062244923
18 25 0.6175160124489846
18 26 1.2350320248979691
18 27 2.4700640497959383
18 28 -0.17311518759707847
18 29 -0.34623037519415695
18 30 -0.6924607503883139
18 31 -1.3849215007766278
19 -5.286746149189385
19 20 0.0
19 21 0.0
19 22 0.0
19 23 0.0
19 24 0.6175160124489846
19 25 1.2350320248979691
19 26 2.4700640497959383
19 27 4.940128099591877
19 28 -0.34623037519415695
19 29 -0.6924607503883139
19 30 -1.3849215007766278
19 31 -2.7698430015532556
20 -2.3190731916225493
20 21 0.2934289927279439
20 22 0.5868579854558879
20 23 1.1737159709117757
20 24 0.04327879689926962
20 25 0.08655759379853924
20 26 0.17311518759707847
20 27 0.34623037519415695
20 28 0.07718950155612307
20 29 0.15437900311224614
20 30 0.3087580062244923
20 31 0.6175160124489846
21 -4.491431886881126
21 22 1.1737159709117757
21 23 2.3474319418235514
21 24 0.08655759379853924
21 25 0.17311518759707847
21 26 0.34623037519415695
21 27 0.6924607503883139
21 28 0.15437900311224614
21 29 0.3087580062244923
21 30 0.6175160124489846
21 31 1.2350320248979691
22 -8.396005788306365
22 23 4.694863883647103
22 24 0.17311518759707847
22 25 0.34623037519415695
22 26 0.6924607503883139
22 27 1.3849215007766278
22 28 0.3087580062244923
22 29 0.6175160124489846
22 30 1.2350320248979691
22 31 2.4700640497959383
23 -14.444579634789179
23 24 0.34623037519415695
23 25 0.6924607503883139
23 26 1.3849215007766278
23 27 2.7698430015532556
23 28 0.6175160124489846
23 29 1.2350320248979691
23 30 2.4700640497959383
23 31 4.940128099591877
24 -1.6106451117830867
24 25 0.16704071745125154
24 26 0.3340814349025031
24 27 0.6681628698050062
24 28 0.0
24 29 0.0
24 30 0.0
24 31 0.0
25 -3.1377698648405477
25 26 0.6681628698050062
25 27 1.3363257396100123
25 28 0.0
25 29 0.0
25 30 0.0
25 31 0.0
26 -5.941458294778592
26 27 2.6726514792200247
26 28 0.0
26 29 0.0
26 30 0.0
26 31 0.0
27 -10.546590849947172
27 28 0.0
27 29 0.0
27 30 0.0
27 31 0.0
28 -1.15458666561445
28 29 0.16704071745125154
28 30 0.3340814349025031
28 31 0.6681628698050062
29 -2.225652972503274
29 30 0.6681628698050062
29 31 1.3363257396100123
30 -4.1172245101040446
30 31 2.6726514792200247
31 -6.898123280598077
