32
10000111000010001100001100110111
MMSE:10000110000110011100011000000101
0 2.2539901472608204
3 27 -0.9441308496156066
3 28 -0.04816011426725261
3 29 -0.09632022853450523
3 30 -0.19264045706901045
3 31 -0.3852809141380209
4 2.9494614479356933
4 5 0.25993267413828375
4 6 0.5198653482765675
4 7 1.039730696553135
4 8 -0.005985984467856441
4 9 -0.011971968935712882
4 10 -0.023943937871425763
4 11 -0.04788787574285153
4 12 -0.19355118672969227
4 13 -0.38710237345938453
4 14 -0.7742047469187691
4 15 -1.5484094938375381
4 16 -0.0020035841969829058
4 17 -0.0040071683939658116
4 18 -0.008014336787931623
4 19 -0.016028673575863246
4 20 0.05190600424557009
4 21 0.10381200849114018
4 22 0.20762401698228036
4 23 0.4152480339645607
4 24 0.006020014283406575
4 25 0.01204002856681315
4 26 0.0240800571336263
4 27 0.0481601142672526
4 28 -0.014752044525243852
4 29 -0.029504089050487705
4 30 -0.05900817810097541
4 31 -0.11801635620195082
5 6.028889232940529
5 6 1.039730696553135
5 7 2.07946139310627
5 8 -0.011971968935712882
5 9 -0.023943937871425763
5 10 -0.04788787574285153
5 11 -0.09577575148570305
5 12 -0.38710237345938453
5 13 -0.7742047469187691
5 14 -1.5484094938375381
5 15 -3.0968189876750762
5 16 -0.0040071683939658116
5 17 -0.008014336787931623
5 18 -0.016028673575863246
5 19 -0.03205734715172649
5 20 0.10381200849114018
5 21 0.20762401698228036
5 22 0.4152480339645607
5 23 0.8304960679291215
5 24 0.01204002856681315
5 25 0.0240800571336263
5 26 0.0481601142672526
5 27 0.0963202285345052
5 28 -0.029504089050487705
5 29 -0.05900817810097541
5 30 -0.11801635620195082
5 31 -0.23603271240390164
6 12.577643814157625
6 7 4.15892278621254
6 8 -0.023943937871425763
6 9 -0.04788787574285153
6 10 -0.09577575148570305
6 11 -0.1915515029714061
6 12 -0.7742047469187691
6 13 -1.5484094938375381
6 14 -3.0968189876750762
6 15 -6.1936379753501525
6 16 -0.008014336787931623
6 17 -0.016028673575863246
6 18 -0.03205734715172649
6 19 -0.06411469430345298
6 20 0.20762401698228036
6 21 0.4152480339645607
6 22 0.8304960679291215
6 23 1.660992135858243
6 24 0.0240800571336263
6 25 0.0481601142672526
6 26 0.0963202285345052
6 27 0.1926404570690104
6 28 -0.05900817810097541
6 29 -0.11801635620195082
6 30 -0.23603271240390164
6 31 -0.4720654248078033
7 27.23474902142152
7 8 -0.04788787574285153
7 9 -0.09577575148570305
7 10 -0.1915515029714061
7 11 -0.3831030059428122
7 12 -1.5484094938375381
7 13 -3.0968189876750762
7 14 -6.1936379753501525
7 15 -12.387275950700305
7 16 -0.016028673575863246
7 17 -0.03205734715172649
7 18 -0.06411469430345298
7 19 -0.12822938860690597
7 20 0.4152480339645607
7 21 0.8304960679291215
7 22 1.660992135858243
7 23 3.321984271716486
7 24 0.0481601142672526
7 25 0.0963202285345052
7 26 0.1926404570690104
7 27 0.3852809141380208
7 28 -0.11801635620195082
7 29 -0.23603271240390164
7 30 -0.4720654248078033
7 31 -0.9441308496156066
8 -4.797262396592539
8 9 1.0263429410729588
8 10 2.0526858821459175
8 11 4.105371764291835
8 12 0.0
8 13 0.0
8 14 0.0
8 15 0.0
8 16 0.03750052942352679
8 17 0.07500105884705358
8 18 0.15000211769410715
8 19 0.3000042353882143
8 20 -0.202707844082331
8 21 -0.405415688164662
8 22 -0.810831376329324
8 23 -1.621662752658648
8 24 -0.013674052205578416
8 25 -0.027348104411156832
8 26 -0.054696208822313665
8 27 -0.10939241764462733
8 28 -0.017032493508604637
8 29 -0.034064987017209274
8 30 -0.06812997403441855
8 31 -0.1362599480688371
9 -9.0813533226486
9 10 4.105371764291835
9 11 8.21074352858367
9 12 0.0
9 13 0.0
9 14 0.0
9 15 0.0
9 16 0.07500105884705358
9 17 0.15000211769410715
9 18 0.3000042353882143
9 19 0.6000084707764286
9 20 -0.405415688164662
9 21 -0.810831376329324
9 22 -1.621662752658648
9 23 -3.243325505317296
9 24 -0.027348104411156832
9 25 -0.054696208822313665
9 26 -0.10939241764462733
9 27 -0.21878483528925466
9 28 -0.034064987017209274
9 29 -0.06812997403441855
9 30 -0.1362599480688371
9 31 -0.2725198961376742
10 -16.11002076315128
10 11 16.42148705716734
10 12 0.0
10 13 0.0
10 14 0.0
10 15 0.0
10 16 0.15000211769410715
10 17 0.3000042353882143
10 18 0.6000084707764286
10 19 1.2000169415528572
10 20 -0.810831376329324
10 21 -1.621662752658648
10 22 -3.243325505317296
10 23 -6.486651010634592
10 24 -0.054696208822313665
10 25 -0.10939241764462733
10 26 -0.21878483528925466
10 27 -0.4375696705785093
10 28 -0.06812997403441855
10 29 -0.1362599480688371
10 30 -0.2725198961376742
10 31 -0.5450397922753484
11 -24.00929799771889
11 12 0.0
11 13 0.0
11 14 0.0
11 15 0.0
11 16 0.3000042353882143
11 17 0.6000084707764286
11 18 1.2000169415528572
11 19 2.4000338831057144
11 20 -1.621662752658648
11 21 -3.243325505317296
11 22 -6.486651010634592
11 23 -12.973302021269184
11 24 -0.10939241764462733
11 25 -0.21878483528925466
11 26 -0.4375696705785093
11 27 -0.8751393411570186
11 28 -0.1362599480688371
11 29 -0.2725198961376742
11 30 -0.5450397922753484
11 31 -1.0900795845506968
12 -8.106701625539808
12 13 1.0263429410729588
12 14 2.0526858821459175
12 15 4.105371764291835
12 16 0.202707844082331
12 17 0.405415688164662
12 18 0.810831376329324
12 19 1.621662752658648
12 20 0.037500529423526774
12 21 0.07500105884705355
12 22 0.1500021176941071
12 23 0.3000042353882142
12 24 0.017032493508604633
12 25 0.03406498701720927
12 26 0.06812997403441853
12 27 0.13625994806883707
12 28 -0.013674052205578414
12 29 -0.02734810441115683
12 30 -0.05469620882231366
12 31 -0.10939241764462732
13 -15.700231780543138
13 14 4.105371764291835
13 15 8.21074352858367
13 16 0.405415688164662
13 17 0.810831376329324
13 18 1.621662752658648
13 19 3.243325505317296
13 20 0.07500105884705355
13 21 0.1500021176941071
13 22 0.3000042353882142
13 23 0.6000084707764284
13 24 0.03406498701720927
13 25 0.06812997403441853
13 26 0.13625994806883707
13 27 0.27251989613767413
13 28 -0.02734810441115683
13 29 -0.05469620882231366
13 30 -0.10939241764462732
13 31 -0.21878483528925463
14 -29.347777678940357
14 15 16.42148705716734
14 16 0.810831376329324
14 17 1.621662752658648
14 18 3.243325505317296
14 19 6.486651010634592
14 20 0.1500021176941071
14 21 0.3000042353882142
14 22 0.6000084707764284
14 23 1.2000169415528568
14 24 0.06812997403441853
14 25 0.13625994806883707
14 26 0.27251989613767413
14 27 0.5450397922753483
14 28 -0.05469620882231366
14 29 -0.10939241764462732
14 30 -0.21878483528925463
14 31 -0.43756967057850926
15 -50.484811829297044
15 16 1.621662752658648
15 17 3.243325505317296
15 18 6.486651010634592
15 19 12.973302021269184
15 20 0.3000042353882142
15 21 0.6000084707764284
15 22 1.2000169415528568
15 23 2.4000338831057135
15 24 0.13625994806883707
15 25 0.27251989613767413
15 26 0.5450397922753483
15 27 1.0900795845506965
15 28 -0.10939241764462732
15 29 -0.21878483528925463
15 30 -0.43756967057850926
15 31 -0.8751393411570185
16 -3.498304552023075
16 17 0.525378427411892
16 18 1.050756854823784
16 19 2.101513709647568
16 20 0.0
16 21 0.0
16 22 0.0
16 23 0.0
16 24 -0.003907177612448671
16 25 -0.007814355224897342
16 26 -0.015628710449794685
16 27 -0.03125742089958937
16 28 -0.05153191109993293
16 29 -0.10306382219986586
16 30 -0.20612764439973172
16 31 -0.41225528879946344
17 -6.7339198903402036
17 18 2.101513709647568
17 19 4.203027419295136
17 20 0.0
17 21 0.0
17 22 0.0
17 23 0.0
17 24 -0.007814355224897342
17 25 -0.015628710449794685
17 26 -0.03125742089958937
17 27 -0.06251484179917874
17 28 -0.10306382219986586
17 29 -0.20612764439973172
17 30 -0.41225528879946344
17 31 -0.8245105775989269
18 -12.417082925856624
18 19 8.406054838590272
18 20 0.0
18 21 0.0
18 22 0.0
18 23 0.0
18 24 -0.015628710449794685
18 25 -0.03125742089958937
18 26 -0.06251484179917874
18 27 -0.12502968359835748
18 28 -0.20612764439973172
18 29 -0.41225528879946344
18 30 -0.8245105775989269
18 31 -1.6490211551978537
19 -20.631138432418112
19 20 0.0
19 21 0.0
19 22 0.0
19 23 0.0
19 24 -0.03125742089958937
19 25 -0.06251484179917874
19 26 -0.12502968359835748
19 27 -0.25005936719671495
19 28 -0.41225528879946344
19 29 -0.8245105775989269
19 30 -1.6490211551978537
19 31 -3.2980423103957075
20 0.5956974822232242
20 21 0.525378427411892
20 22 1.050756854823784
20 23 2.101513709647568
20 24 0.05153191109993292
20 25 0.10306382219986585
20 26 0.2061276443997317
20 27 0.4122552887994634
20 28 -0.003907177612448671
20 29 -0.007814355224897342
20 30 -0.015628710449794685
20 31 -0.03125742089958937
21 1.4540841781523945
21 22 2.101513709647568
21 23 4.203027419295136
21 24 0.10306382219986585
21 25 0.2061276443997317
21 26 0.4122552887994634
21 27 0.8245105775989268
21 28 -0.007814355224897342
21 29 -0.015628710449794685
21 30 -0.03125742089958937
21 31 -0.06251484179917874
22 3.958925211128573
22 23 8.406054838590272
22 24 0.2061276443997317
22 25 0.4122552887994634
22 26 0.8245105775989268
22 27 1.6490211551978535
22 28 -0.015628710449794685
22 29 -0.03125742089958937
22 30 -0.06251484179917874
22 31 -0.12502968359835748
23 12.120877841552282
23 24 0.4122552887994634
23 25 0.8245105775989268
23 26 1.6490211551978535
23 27 3.298042310395707
23 28 -0.03125742089958937
23 29 -0.06251484179917874
23 30 -0.12502968359835748
23 31 -0.25005936719671495
24 -0.4443332920193524
24 25 0.052056546605567244
24 26 0.10411309321113449
24 27 0.20822618642226898
24 28 0.0
24 29 0.0
24 30 0.0
24 31 0.0
25 -0.8626383107359211
25 26 0.20822618642226898
25 27 0.41645237284453795
25 28 0.0
25 29 0.0
25 30 0.0
25 31 0.0
26 -1.6211635282607078
26 27 0.8329047456890759
26 28 0.0
26 29 0.0
26 30 0.0
26 31 0.0
27 -2.8258746836768776
27 28 0.0
27 29 0.0
27 30 0.0
27 31 0.0
28 0.24346779630701346
28 29 0.052056546605567244
28 30 0.10411309321113449
28 31 0.20822618642226898
29 0.5129638659168105
29 30 0.20822618642226898
29 31 0.41645237284453795
30 1.1300408250447556
30 31 0.8329047456890759
31 2.676534022934049
