24
111111100100111011010100
MMSE:111111100100111011010100
0 0.4867118621745287
4 21 -0.3608399247774284
4 22 -0.7216798495548568
4 23 -1.4433596991097135
5 -1.7388847844615682
5 6 0.5957706808051632
5 7 1.1915413616103263
5 8 2.3830827232206526
5 9 -2.335322935418383
5 10 -4.670645870836766
5 11 -9.341291741673531
5 12 1.1712558780182425
5 13 2.342511756036485
5 14 4.68502351207297
5 15 -0.3051951254587319
5 16 -0.6103902509174638
5 17 -1.2207805018349276
5 18 -0.1782010059479544
5 19 -0.3564020118959088
5 20 -0.7128040237918176
5 21 -0.7216798495548568
5 22 -1.4433596991097135
5 23 -2.886719398219427
6 -2.7542929320661673
6 7 1.8759742906357926
6 8 3.751948581271585
6 9 0.0
6 10 0.0
6 11 0.0
6 12 -0.08363942039740122
6 13 -0.16727884079480243
6 14 -0.33455768158960486
6 15 0.48614124307974294
6 16 0.9722824861594859
6 17 1.9445649723189717
6 18 0.16245148469855253
6 19 0.32490296939710506
6 20 0.6498059387942101
6 21 -0.6737033854179127
6 22 -1.3474067708358255
6 23 -2.694813541671651
7 -4.570598718814438
7 8 7.50389716254317
7 9 0.0
7 10 0.0
7 11 0.0
7 12 -0.16727884079480243
7 13 -0.33455768158960486
7 14 -0.6691153631792097
7 15 0.9722824861594859
7 16 1.9445649723189717
7 17 3.8891299446379435
7 18 0.32490296939710506
7 19 0.6498059387942101
7 20 1.2996118775884202
7 21 -1.3474067708358255
7 22 -2.694813541671651
7 23 -5.389627083343302
8 -5.389248856357291
8 9 0.0
8 10 0.0
8 11 0.0
8 12 -0.33455768158960486
8 13 -0.6691153631792097
8 14 -1.3382307263584194
8 15 1.9445649723189717
8 16 3.8891299446379435
8 17 7.778259889275887
8 18 0.6498059387942101
8 19 1.2996118775884202
8 20 2.5992237551768405
8 21 -2.694813541671651
8 22 -5.389627083343302
8 23 -10.779254166686604
9 -1.8752492918010741
9 10 1.8759742906357924
9 11 3.7519485812715847
9 12 -0.48614124307974294
9 13 -0.9722824861594859
9 14 -1.9445649723189717
9 15 -0.08363942039740124
9 16 -0.16727884079480249
9 17 -0.33455768158960497
9 18 0.6737033854179127
9 19 1.3474067708358255
9 20 2.694813541671651
9 21 0.16245148469855256
9 22 0.3249029693971051
9 23 0.6498059387942102
10 -2.8125114382842518
10 11 7.503897162543169
10 12 -0.9722824861594859
10 13 -1.9445649723189717
10 14 -3.8891299446379435
10 15 -0.16727884079480249
10 16 -0.33455768158960497
10 17 -0.6691153631792099
10 18 1.3474067708358255
10 19 2.694813541671651
10 20 5.389627083343302
10 21 0.3249029693971051
10 22 0.6498059387942102
10 23 1.2996118775884204
11 -1.8730742952969184
11 12 -1.9445649723189717
11 13 -3.8891299446379435
11 14 -7.778259889275887
11 15 -0.33455768158960497
11 16 -0.6691153631792099
11 17 -1.3382307263584199
11 18 2.694813541671651
11 19 5.389627083343302
11 20 10.779254166686604
11 21 0.6498059387942102
11 22 1.2996118775884204
11 23 2.599223755176841
12 0.42040810673038814
12 13 1.1072384590741748
12 14 2.2144769181483497
12 15 0.0
12 16 0.0
12 17 0.0
12 18 -0.17233739781557783
12 19 -0.34467479563115566
12 20 -0.6893495912623113
12 21 0.09335891284070906
12 22 0.18671782568141812
12 23 0.37343565136283624
13 1.3944354429978638
13 14 4.428953836296699
13 15 0.0
13 16 0.0
13 17 0.0
13 18 -0.34467479563115566
13 19 -0.6893495912623113
13 20 -1.3786991825246226
13 21 0.18671782568141812
13 22 0.37343565136283624
13 23 0.7468713027256725
14 5.003347804144077
14 15 0.0
14 16 0.0
14 17 0.0
14 18 -0.6893495912623113
14 19 -1.3786991825246226
14 20 -2.7573983650492453
14 21 0.37343565136283624
14 22 0.7468713027256725
14 23 1.493742605451345
15 -1.2866755940113568
15 16 1.1072384590741748
15 17 2.2144769181483497
15 18 -0.0933589128407091
15 19 -0.1867178256814182
15 20 -0.3734356513628364
15 21 -0.17233739781557783
15 22 -0.34467479563115566
15 23 -0.6893495912623113
16 -2.019731958485626
16 17 4.428953836296699
16 18 -0.1867178256814182
16 19 -0.3734356513628364
16 20 -0.7468713027256728
16 21 -0.34467479563115566
16 22 -0.6893495912623113
16 23 -1.3786991825246226
17 -1.8249869988229035
17 18 -0.3734356513628364
17 19 -0.7468713027256728
17 20 -1.4937426054513456
17 21 -0.6893495912623113
17 22 -1.3786991825246226
17 23 -2.7573983650492453
18 -5.594829519034105
18 19 1.836483882080996
18 20 3.672967764161992
18 21 0.0
18 22 0.0
18 23 0.0
19 -10.271417097027713
19 20 7.345935528323984
19 21 0.0
19 22 0.0
19 23 0.0
20 -16.869866429893435
20 21 0.0
20 22 0.0
20 23 0.0
21 1.8156883239078332
21 22 1.8364838820809963
21 23 3.6729677641619927
22 4.549618588856164
22 23 7.345935528323985
23 12.772204941874321
